ticker_tv,ticker_yf,exchange,market_cap,price,sector,industry,technical_local,tech_score,local_label,finnhub_label,tv_reco,tv_symbol_used,tv_exchange_used,final_signal,analyst_bucket,analyst_mean,analyst_votes,avg_vol
MNPR,MNPR,,,38.84000015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,43526.4
FBLA,FBLA,,,12.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,52759.4
ISTR,ISTR,,,23.3799991607666,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,42190.6
LCNB,LCNB,,,16.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,19910.0
LYEL,LYEL,,,11.720000267028809,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,23471.5
ACRS,ACRS,,,2.069999933242798,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,577315.7
RCKY,RCKY,,,29.8799991607666,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,72200.0
HWBK,HWBK,,,31.770000457763672,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,9670.0
HYMC,HYMC,,,5.510000228881836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1028430.3
VYGR,VYGR,,,3.880000114440918,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,509171.5
FCCO,FCCO,,,27.739999771118164,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,22390.0
FRAF,FRAF,,,47.02000045776367,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,23350.0
TNYA,TNYA,,,1.2400000095367432,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2574024.8
RCMT,RCMT,,,26.850000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,66080.0
EFSI,EFSI,,,36.93000030517578,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,11020.0
IMRX,IMRX,,,5.460000038146973,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1503451.7
NKSH,NKSH,,,31.049999237060547,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,8430.0
HNNAZ,HNNAZ,,,24.86199951171875,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,810.0
FSFG,FSFG,,,27.6299991607666,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,8200.0
VIASP,VIASP,,,26.15999984741211,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,12909.2
ACTU,ACTU,,,8.720000267028809,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,52992.8
POWW,POWW,,,1.5299999713897705,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,358849.1
ATLO,ATLO,,,20.100000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,11440.0
MRBK,MRBK,,,15.739999771118164,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,79562.1
LTRX,LTRX,,,4.519999980926514,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1010160.0
OVBC,OVBC,,,36.900001525878906,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,11410.0
BEEP,BEEP,,,4.059999942779541,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,23809.4
HAIN,HAIN,,,1.8600000143051147,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,803110.0
BVFL,BVFL,,,16.75,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,55990.0
CZWI,CZWI,,,16.6299991607666,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,17860.0
AREC,AREC,,,1.8700000047683716,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,5078995.7
CLYM,CLYM,,,2.3299999237060547,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,571106.7
BFIN,BFIN,,,12.59000015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,106140.0
CHRS,CHRS,,,1.309999942779541,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1426245.0
LUCD,LUCD,,,1.3799999952316284,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1112479.9
BANX,BANX,,,21.059999465942383,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,26092.8
FRD,FRD,,,21.149999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,37210.0
CCLD,CCLD,,,3.5,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1100344.5
EML,EML,,,24.09000015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,9480.0
INO,INO,,,2.75,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2527460.0
FCAP,FCAP,,,43.470001220703125,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4530.0
SCLX,SCLX,,,20.3799991607666,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,186298.0
EBMT,EBMT,,,17.639999389648438,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,22190.0
SBFG,SBFG,,,22.030000686645508,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,37940.0
AXTI,AXTI,,,2.9600000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,696810.0
SRBK,SRBK,,,15.170000076293945,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,32197.5
AVTX,AVTX,,,10.15999984741211,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,169152.1
ESGL,ESGL,,,3.0999999046325684,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,17998.2
MATH,MATH,,,3.2300000190734863,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,168307.2
AFBI,AFBI,,,19.520000457763672,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,16375.2
MGNX,MGNX,,,1.940000057220459,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1026721.6
IMPP,IMPP,,,3.4600000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,154379.2
HOVNP,HOVNP,,,19.899999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,8250.0
GIFI,GIFI,,,7.269999980926514,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,40500.0
SKYE,SKYE,,,3.75,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,246121.5
OFS,OFS,,,8.65999984741211,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,33101.4
MGYR,MGYR,,,17.5,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,8300.0
KVHI,KVHI,,,5.739999771118164,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,35600.0
TCRX,TCRX,,,1.8899999856948853,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,205443.8
RSSS,RSSS,,,3.299999952316284,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,49710.0
SPAI,SPAI,,,6.579999923706055,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,506197.1
PRE,PRE,,,8.010000228881836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,53712.9
EQ,EQ,,,1.75,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3414048.2
LSBK,LSBK,,,13.25,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,28880.0
PROV,PROV,,,15.600000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,7650.0
KALA,KALA,,,14.529999732971191,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,290179.1
PYXS,PYXS,,,1.6100000143051147,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,732905.9
ENTX,ENTX,,,2.1600000858306885,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,58184.3
HNNA,HNNA,,,12.449999809265137,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,9620.0
CCG,CCG,,,1.1399999856948853,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,935299.1
AUBN,AUBN,,,26.8700008392334,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,950.0
CFSB,CFSB,,,14.180000305175781,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4433.5
ASYS,ASYS,,,6.409999847412109,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,103480.0
OVID,OVID,,,1.2899999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1678225.5
YTRA,YTRA,,,1.4500000476837158,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,103401.8
LINK,LINK,,,9.119999885559082,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,126916.2
GEG,GEG,,,3.0,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1697320.0
STRO,STRO,,,1.0199999809265137,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,512869.1
FBIO,FBIO,,,2.8399999141693115,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,981810.0
CNTY,CNTY,,,2.7799999713897705,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,69370.0
VANI,VANI,,,1.3700000047683716,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,55185.5
FDSB,FDSB,,,13.96500015258789,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,10838.5
IRD,IRD,,,1.2799999713897705,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,235720.0
BYFC,BYFC,,,8.010000228881836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1500.0
RPTX,RPTX,,,1.690000057220459,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,104841.1
STTK,STTK,,,1.5099999904632568,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2206309.8
ACFN,ACFN,,,28.020000457763672,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,28980.0
BOTJ,BOTJ,,,15.40999984741211,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4360.0
CPBI,CPBI,,,16.270000457763672,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2196.9
AACG,AACG,,,2.1500000953674316,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,78350.0
PMEC,PMEC,,,1.7549999952316284,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,441515.2
ADVM,ADVM,,,3.1700000762939453,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,64808.8
ALGS,ALGS,,,10.739999771118164,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,89196.3
GDC,GDC,,,3.890000104904175,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,34063.4
ANL,ANL,,,1.7599999904632568,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4885.5
PRTS,PRTS,,,1.100000023841858,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1343630.0
WFCF,WFCF,,,12.479999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4990.0
INHD,INHD,,,8.199999809265137,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,31905101.6
PIII,PIII,,,8.763999938964844,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,7989.7
CLNN,CLNN,,,5.949999809265137,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,105222.4
DTIL,DTIL,,,5.03000020980835,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,68933.0
VTVT,VTVT,,,18.540000915527344,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3405.9
MESA,MESA,,,1.399999976158142,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,126893.9
FSEA,FSEA,,,11.680000305175781,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2180.3
DXR,DXR,,,11.329999923706055,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,7090.0
BRNS,BRNS,,,1.3300000429153442,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,20554.1
OCC,OCC,,,6.400000095367432,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,76370.0
FTHM,FTHM,,,1.850000023841858,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2322659.1
SYPR,SYPR,,,2.25,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,631620.0
PBBK,PBBK,,,19.809999465942383,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,24814.2
ASRV,ASRV,,,3.049999952316284,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,7320.0
DWSN,DWSN,,,1.600000023841858,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,54710.0
RAVE,RAVE,,,3.3399999141693115,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,27770.0
PFXNZ,PFXNZ,,,23.56999969482422,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,670.0
RLMD,RLMD,,,1.3700000047683716,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2903190.7
TACT,TACT,,,4.460000038146973,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,98780.0
RNXT,RNXT,,,1.190000057220459,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,427139.6
JRSH,JRSH,,,3.430000066757202,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,36936.1
UONEK,UONEK,,,0.949999988079071,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,26810.0
MOB,MOB,,,5.670000076293945,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,623136.8
BODI,BODI,,,5.760000228881836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,14561.4
HWH,HWH,,,6.199999809265137,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,38155634.2
ESLA,ESLA,,,1.0800000429153442,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,30191.8
ONMD,ONMD,,,0.8600000143051147,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2976029.6
BLNE,BLNE,,,1.909999966621399,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2580650.7
NVFY,NVFY,,,2.6700000762939453,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,182520.0
SCYX,SCYX,,,0.8689000010490417,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,97068.7
HSON,HSON,,,9.880000114440918,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,34030.0
ANTX,ANTX,,,1.2599999904632568,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,70468.8
ZOOZ,ZOOZ,,,2.740000009536743,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,375387.3
BGFV,BGFV,,,1.4299999475479126,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,105580.0
CRWS,CRWS,,,3.049999952316284,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,29560.0
EDRY,EDRY,,,10.899999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1680.0
RMCO,RMCO,,,2.0199999809265137,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,169021.0
BCAB,BCAB,,,0.49889999628067017,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,792922.6
JFU,JFU,,,2.430000066757202,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,32293.3
HHS,HHS,,,3.7300000190734863,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,15220.0
HUIZ,HUIZ,,,2.590100049972534,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,9117.5
OESX,OESX,,,7.349999904632568,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,28476.0
MTEK,MTEK,,,3.240000009536743,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,118470.7
FORD,FORD,,,14.960000038146973,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,55810.0
RENT,RENT,,,5.980000019073486,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,266068.6
VSME,VSME,,,2.5299999713897705,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4413284.8
KITT,KITT,,,4.787099838256836,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,4064416.3
YQ,YQ,,,2.440000057220459,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,67892.4
IPDN,IPDN,,,8.039999961853027,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,34150233.7
MDRR,MDRR,,,14.449999809265137,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,8749.4
PWM,PWM,,,0.5841000080108643,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,246480.9
CPOP,CPOP,,,1.2200000286102295,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,244687.1
HOTH,HOTH,,,1.340000033378601,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,2590248.0
BTBD,BTBD,,,2.869999885559082,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,10853920.5
SOHO,SOHO,,,0.8399999737739563,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,75370.0
CARV,CARV,,,3.059999942779541,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,440090.0
EFOI,EFOI,,,2.509999990463257,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,25690.0
SINT,SINT,,,4.380000114440918,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,3974148.7
PSIG,PSIG,,,0.44999998807907104,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,233791.6
IMRN,IMRN,,,1.8899999856948853,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,41512.8
LSH,LSH,,,1.2000000476837158,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,709369.9
CELZ,CELZ,,,3.2899999618530273,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,33279.1
RDGT,RDGT,,,1.409999966621399,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,12750.0
IDAI,IDAI,,,3.009999990463257,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,24223.5
MOVE,MOVE,,,1.0800000429153442,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,14223333.9
SGLY,SGLY,,,1.100000023841858,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,28650.0
ENTO,ENTO,,,2.6500000953674316,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,138247.8
ALDFU,ALDFU,,,11.778800010681152,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,425.5
ALFUU,ALFUU,,,10.630000114440918,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,350.5
ASPCU,ASPCU,,,10.989999771118164,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,67.1
BKHA,BKHA,,,11.100000381469727,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1031.2
CCIXU,CCIXU,,,11.236000061035156,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,70.0
DYCQ,DYCQ,,,11.5,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,270.0
FORL,FORL,,,11.729999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,380.0
HSPO,HSPO,,,12.229999542236328,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,163.6
KVAC,KVAC,,,11.569999694824219,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,1313.5
LPAA,LPAA,,,10.470000267028809,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,8250.5
NEWTH,NEWTH,,,25.069000244140625,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,11163.7
OXLCI,OXLCI,,,25.889999389648438,Unknown,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,5272.6
AIT,AIT,,,267.9599914550781,Industrials,Trading Companies & Distributors,Buy,3,BUY,,,,,BUY,,,,206690.0
CPB,CPB,,,32.65999984741211,Consumer Staples,Packaged Foods & Meats,Buy,3,BUY,,,,,BUY,,,,9084080.0
LNG,LNG,,,236.97000122070312,Energy,Unknown,Buy,3,BUY,,,,,BUY,,,,1665070.0
CNXC,CNXC,,,52.459999084472656,Information Technology,Data Processing & Outsourced Services,Buy,3,BUY,,,,,BUY,,,,609076.2
DXCM,DXCM,,,80.76000213623047,Health Care,Health Care Equipment,Buy,3,BUY,,,,,BUY,,,,4812860.0
DPZ,DPZ,,,462.6000061035156,Consumer Discretionary,Restaurants,Buy,3,BUY,,,,,BUY,,,,626490.0
MTSI,MTSI,,,131.88999938964844,Information Technology,Semiconductors,Buy,3,BUY,,,,,BUY,,,,778201.2
MDT,MDT,,,92.8499984741211,Health Care,Health Care Equipment,Buy,3,BUY,,,,,BUY,,,,5722410.0
MGM,MGM,,,37.029998779296875,Consumer Discretionary,Casinos & Gaming,Buy,3,BUY,,,,,BUY,,,,4010570.0
OLLI,OLLI,,,133.86000061035156,Consumer Discretionary,General Merchandise Stores,Buy,3,BUY,,,,,BUY,,,,1474276.8
QXO,QXO,,,20.639999389648438,Industrials,Unknown,Buy,3,BUY,,,,,BUY,,,,8465462.3
RNR,RNR,,,244.6300048828125,Financials,Reinsurance,Buy,3,BUY,,,,,BUY,,,,352710.0
SLM,SLM,,,31.770000457763672,Financials,Consumer Finance,Buy,3,BUY,,,,,BUY,,,,1669700.0
SMG,SMG,,,62.66999816894531,Materials,Fertilizers & Agricultural Chemicals,Buy,3,BUY,,,,,BUY,,,,781250.0
SPR,SPR,,,41.18000030517578,Industrials,Unknown,Buy,3,BUY,,,,,BUY,,,,867780.0
SARO,SARO,,,27.479999542236328,Industrials,Aerospace & Defense,Buy,3,BUY,,,,,BUY,,,,1497844.4
TDY,TDY,,,547.0,Industrials,Aerospace & Defense,Buy,3,BUY,,,,,BUY,,,,234730.0
OLED,OLED,,,144.67999267578125,Information Technology,Semiconductors,Buy,3,BUY,,,,,BUY,,,,540870.0
USFD,USFD,,,78.0,Consumer Staples,Unknown,Buy,3,BUY,,,,,BUY,,,,1609566.5
ASML,ASML,,,753.4299926757812,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1217170.0
AGNCN,AGNCN,,,25.780000686645508,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,26525.7
FITBP,FITBP,,,24.43000030517578,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,11756.3
MRUS,MRUS,,,66.2300033569336,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,596206.5
RIOT,RIOT,,,13.15999984741211,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,39892865.9
REGCP,REGCP,,,23.739999771118164,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,2315.7
MTSR,MTSR,,,36.290000915527344,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1324572.2
ODD,ODD,,,62.130001068115234,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,360130.4
PLMR,PLMR,,,126.23999786376953,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,273012.2
KYMR,KYMR,,,42.20000076293945,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,651348.3
NN,NN,,,15.869999885559082,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1678494.1
AGIO,AGIO,,,36.130001068115234,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,876521.9
EVCM,EVCM,,,11.319999694824219,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,232027.9
PGNY,PGNY,,,23.559999465942383,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,895849.8
PSIX,PSIX,,,86.91999816894531,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,715567.7
PZZA,PZZA,,,47.369998931884766,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1208740.0
CLDX,CLDX,,,22.780000686645508,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1658030.0
OMDA,OMDA,,,23.719999313354492,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,388128.8
INOD,INOD,,,41.099998474121094,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1509410.0
GRAL,GRAL,,,33.59000015258789,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,584925.5
MBINL,MBINL,,,23.1200008392334,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,101469.6
GOODN,GOODN,,,22.420000076293945,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,6101.7
SYRE,SYRE,,,16.989999771118164,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,450875.7
TBLA,TBLA,,,3.359999895095825,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1244083.0
CRSR,CRSR,,,8.960000038146973,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,683315.3
EVER,EVER,,,23.790000915527344,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,440161.0
TSAT,TSAT,,,21.739999771118164,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,58000.0
TNGX,TNGX,,,6.829999923706055,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1035240.3
ANAB,ANAB,,,21.09000015258789,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,427430.3
RHLD,RHLD,,,68.55999755859375,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,59053.1
RAPP,RAPP,,,15.350000381469727,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,274950.8
DGICB,DGICB,,,14.880000114440918,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,440.0
PSNL,PSNL,,,5.090000152587891,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,800540.7
RWAY,RWAY,,,10.720000267028809,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,230085.2
RR,RR,,,2.5399999618530273,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,47439942.7
FULC,FULC,,,6.880000114440918,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,385954.3
CTMX,CTMX,,,2.0999999046325684,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,2184788.5
GRRR,GRRR,,,17.100000381469727,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,952667.6
CUB,CUB,,,10.5,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1860.6
LRMR,LRMR,,,3.869999885559082,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1271605.1
FHTX,FHTX,,,5.389999866485596,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,83480.8
OCGN,OCGN,,,1.0299999713897705,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,1644766.9
AUDC,AUDC,,,9.699999809265137,Unknown,Unknown,Buy,3,BUY,,,,,BUY,,,,67190.0
